kind	PropertyName	ValueType	RelatedTypes
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.PreloadFilePath	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileCreateUser	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileCreateDate	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileModifyUser	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileModifyDate	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.Name	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.FileSize	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.Checksum	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	DatasetProperties.FileSourceInfo.ChecksumAlgorithm	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	Checksum	string	
osdu:wks:dataset--File.SeismicLineGeometry:1.1.0	ContentSchemaKind	string	
osdu:wks:dataset--File.WITSML:1.1.0	Name	string	
osdu:wks:dataset--File.WITSML:1.1.0	Description	string	
osdu:wks:dataset--File.WITSML:1.1.0	TotalSize	string	
osdu:wks:dataset--File.WITSML:1.1.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--File.WITSML:1.1.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--File.WITSML:1.1.0	Endian	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.FileSource	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.PreloadFilePath	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileCreateUser	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileCreateDate	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileModifyUser	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.PreloadFileModifyDate	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.Name	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.FileSize	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.Checksum	string	
osdu:wks:dataset--File.WITSML:1.1.0	DatasetProperties.FileSourceInfo.ChecksumAlgorithm	string	
osdu:wks:dataset--File.WITSML:1.1.0	Checksum	string	
osdu:wks:dataset--File.WITSML:1.1.0	WITSML_Version	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Name	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Description	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	TotalSize	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Endian	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileCollectionPath	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.IndexFilePath	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].FileSource	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].Name	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].FileSize	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].Checksum	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.FileSourceInfos[].ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DatasetProperties.Checksum	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Compression.LossyCompressionIndicator	boolean	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Compression.CompressionMethodTypeID	string	reference-data--CompressionMethodType
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Compression.CompressionLevel	number	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Compression.CompressedByteCount	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Compression.UncompressedByteCount	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Precision.WordFormat	string	reference-data--WordFormatType
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Precision.WordWidth	integer	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	ImportTimeStamp	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	CreationTime	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	ObjectStoreVersion	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	CreatorApplication	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	CreatorApplicationVersion	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	DataFormatVersion	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	Prefix	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	ObjectID	string	
osdu:wks:dataset--FileCollection.Bluware.OpenVDS:1.2.0	PersistentID	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	Name	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	Description	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	TotalSize	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.EPC:1.0.2	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.EPC:1.0.2	Endian	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.FileSource	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.PreloadFilePath	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.Name	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.FileSize	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.Checksum	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCFile.ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].FileSource	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].Name	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].FileSize	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].Checksum	string	
osdu:wks:dataset--FileCollection.EPC:1.0.2	DatasetProperties.EPCExternalParts[].ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	Name	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	Description	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	TotalSize	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	Endian	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileCollectionPath	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.IndexFilePath	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].FileSource	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].Name	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].FileSize	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].Checksum	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.FileSourceInfos[].ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	DatasetProperties.Checksum	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SpatialReference.CoordinateReferenceSystemID	string	reference-data--CoordinateReferenceSystem
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SpatialReference.VerticalCoordinateReferenceSystemID	string	reference-data--CoordinateReferenceSystem
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SpatialReference.PersistableReferenceCRS	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SpatialReference.PersistableReferenceVerticalCRS	string	
osdu:wks:dataset--FileCollection.Esri.Shape:1.1.0	SpatialReference.PersistableReferenceUnitZ	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	Name	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	Description	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	TotalSize	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Generic:1.1.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.Generic:1.1.0	Endian	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileCollectionPath	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.IndexFilePath	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].FileSource	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].Name	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].FileSize	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].Checksum	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.FileSourceInfos[].ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.Generic:1.1.0	DatasetProperties.Checksum	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	Name	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	Description	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TotalSize	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.SEGA:1.1.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.SEGA:1.1.0	Endian	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileCollectionPath	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.IndexFilePath	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].FileSource	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].Name	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].FileSize	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].Checksum	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.FileSourceInfos[].ChecksumAlgorithm	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	DatasetProperties.Checksum	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].KeyName	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].WordFormat	string	reference-data--WordFormatType
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].WordWidth	integer	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].Position	integer	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].UoM	string	reference-data--UnitOfMeasure
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].ScalarIndicator	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	VectorHeaderMapping[].ScalarOverride	number	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].KeyName	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByConstant	number	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Input	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operator1	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operand1Constant	number	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operand1Variable	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operator2	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operand2Constant	number	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Operand2Variable	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TraceHeaderOverrides[].OverrideByExpressions[].Remark	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	BinaryHeaderOverrides[].KeyName	string	reference-data--HeaderKeyName
osdu:wks:dataset--FileCollection.SEGA:1.1.0	BinaryHeaderOverrides[].OverrideByConstant	integer	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	IsOnline	boolean	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	StorageFacilityID	string	master-data--StorageFacility
osdu:wks:dataset--FileCollection.SEGA:1.1.0	TapeLabels[]	string	
osdu:wks:dataset--FileCollection.SEGA:1.1.0	BoxLabels[]	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	Name	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	Description	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	TotalSize	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.SEGB:1.1.0	SchemaFormatTypeID	string	reference-data--SchemaFormatType
osdu:wks:dataset--FileCollection.SEGB:1.1.0	Endian	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileCollectionPath	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.IndexFilePath	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].FileSource	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFilePath	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateUser	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileCreateDate	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyUser	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].PreloadFileModifyDate	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].Name	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].FileSize	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].EncodingFormatTypeID	string	reference-data--EncodingFormatType
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].Checksum	string	
osdu:wks:dataset--FileCollection.SEGB:1.1.0	DatasetProperties.FileSourceInfos[].ChecksumAlgorithm	string	
